year,mm-dd,location,parameter,unit,datatype,value
2014,9-May,JDA,spill,kcfs,Spill,113.85
2014,10-May,JDA,spill,kcfs,Spill,95.229
2014,11-May,JDA,spill,kcfs,Spill,85.429
2014,12-May,JDA,spill,kcfs,Spill,99.213
2014,13-May,JDA,spill,kcfs,Spill,113.496
2014,14-May,JDA,spill,kcfs,Spill,95.663
2014,15-May,JDA,spill,kcfs,Spill,83.925
2014,16-May,JDA,spill,kcfs,Spill,118.854
2014,17-May,JDA,spill,kcfs,Spill,125.046
2014,18-May,JDA,spill,kcfs,Spill,130.071
2014,19-May,JDA,spill,kcfs,Spill,140.454
2014,20-May,JDA,spill,kcfs,Spill,143.942
2014,21-May,JDA,spill,kcfs,Spill,136.658
2014,22-May,JDA,spill,kcfs,Spill,135.833
2014,23-May,JDA,spill,kcfs,Spill,144.213
2014,24-May,JDA,spill,kcfs,Spill,142.092
2014,25-May,JDA,spill,kcfs,Spill,147.804
2014,26-May,JDA,spill,kcfs,Spill,149.8
2014,27-May,JDA,spill,kcfs,Spill,154.1
2014,28-May,JDA,spill,kcfs,Spill,140.3
2014,29-May,JDA,spill,kcfs,Spill,140.3
2014,30-May,JDA,spill,kcfs,Spill,140.321
2014,31-May,JDA,spill,kcfs,Spill,116.263
2014,1-Jun,JDA,spill,kcfs,Spill,117.35
2014,20-Apr,TDA,spill,kcfs,Spill,100
2014,21-Apr,TDA,spill,kcfs,Spill,92.658
2014,22-Apr,TDA,spill,kcfs,Spill,97.229
2014,23-Apr,TDA,spill,kcfs,Spill,112.975
2014,24-Apr,TDA,spill,kcfs,Spill,119.629
2014,25-Apr,TDA,spill,kcfs,Spill,130.621
2014,26-Apr,TDA,spill,kcfs,Spill,122.554
2014,27-Apr,TDA,spill,kcfs,Spill,101.583
2014,28-Apr,TDA,spill,kcfs,Spill,99.946
2014,29-Apr,TDA,spill,kcfs,Spill,110.588
2014,30-Apr,TDA,spill,kcfs,Spill,103.042
2014,1-May,TDA,spill,kcfs,Spill,95.658
2014,2-May,TDA,spill,kcfs,Spill,94.083
2014,3-May,TDA,spill,kcfs,Spill,97.433
2014,4-May,TDA,spill,kcfs,Spill,97.492
2014,5-May,TDA,spill,kcfs,Spill,96.633
2014,6-May,TDA,spill,kcfs,Spill,94.425
2014,7-May,TDA,spill,kcfs,Spill,94.888
2014,8-May,TDA,spill,kcfs,Spill,97.446
2014,9-May,TDA,spill,kcfs,Spill,101.85
2014,10-May,TDA,spill,kcfs,Spill,92.967
2014,11-May,TDA,spill,kcfs,Spill,107.746
2014,12-May,TDA,spill,kcfs,Spill,109.142
2014,13-May,TDA,spill,kcfs,Spill,106.238
2014,14-May,TDA,spill,kcfs,Spill,96.379
2014,15-May,TDA,spill,kcfs,Spill,96.575
2014,16-May,TDA,spill,kcfs,Spill,94.763
2014,17-May,TDA,spill,kcfs,Spill,96
2014,18-May,TDA,spill,kcfs,Spill,98.45
2014,19-May,TDA,spill,kcfs,Spill,118.571
2014,20-May,TDA,spill,kcfs,Spill,128
2014,21-May,TDA,spill,kcfs,Spill,120.225
2014,22-May,TDA,spill,kcfs,Spill,104.392
2014,23-May,TDA,spill,kcfs,Spill,125.079
2014,24-May,TDA,spill,kcfs,Spill,124.942
2014,25-May,TDA,spill,kcfs,Spill,130.929
2014,26-May,TDA,spill,kcfs,Spill,129.292
2014,27-May,TDA,spill,kcfs,Spill,135.517
2014,28-May,TDA,spill,kcfs,Spill,130.117
2014,29-May,TDA,spill,kcfs,Spill,129.192
2014,30-May,TDA,spill,kcfs,Spill,129.838
2014,31-May,TDA,spill,kcfs,Spill,105.871
2014,1-Jun,TDA,spill,kcfs,Spill,104.783
2013,20-Apr,BON,spill,kcfs,Spill,100.258
2013,21-Apr,BON,spill,kcfs,Spill,100.408
2013,22-Apr,BON,spill,kcfs,Spill,100.379
2013,23-Apr,BON,spill,kcfs,Spill,99.929
2013,24-Apr,BON,spill,kcfs,Spill,99.663
2013,25-Apr,BON,spill,kcfs,Spill,97.554
2013,26-Apr,BON,spill,kcfs,Spill,94.833
2013,27-Apr,BON,spill,kcfs,Spill,92.8
2013,28-Apr,BON,spill,kcfs,Spill,89.642
2013,29-Apr,BON,spill,kcfs,Spill,96.054
2013,30-Apr,BON,spill,kcfs,Spill,99.746
2013,1-May,BON,spill,kcfs,Spill,99.529
2013,2-May,BON,spill,kcfs,Spill,99.567
2013,3-May,BON,spill,kcfs,Spill,99.492
2013,4-May,BON,spill,kcfs,Spill,99.892
2013,5-May,BON,spill,kcfs,Spill,98.646
2013,6-May,BON,spill,kcfs,Spill,97.421
2013,7-May,BON,spill,kcfs,Spill,96.008
2013,8-May,BON,spill,kcfs,Spill,94.646
2013,9-May,BON,spill,kcfs,Spill,97.017
2013,10-May,BON,spill,kcfs,Spill,105.604
2013,11-May,BON,spill,kcfs,Spill,140.454
2013,12-May,BON,spill,kcfs,Spill,142.825
2013,13-May,BON,spill,kcfs,Spill,129.729
2013,14-May,BON,spill,kcfs,Spill,143.621
2013,15-May,BON,spill,kcfs,Spill,145.813
2013,16-May,BON,spill,kcfs,Spill,136.679
2013,17-May,BON,spill,kcfs,Spill,106.475
2013,18-May,BON,spill,kcfs,Spill,119.988
2013,19-May,BON,spill,kcfs,Spill,119.954
2013,20-May,BON,spill,kcfs,Spill,110.033
2013,21-May,BON,spill,kcfs,Spill,99.433
2013,22-May,BON,spill,kcfs,Spill,98.558
2013,23-May,BON,spill,kcfs,Spill,103.279
2013,24-May,BON,spill,kcfs,Spill,98.771
2013,25-May,BON,spill,kcfs,Spill,97.313
2013,26-May,BON,spill,kcfs,Spill,95.479
2013,27-May,BON,spill,kcfs,Spill,94.708
2013,28-May,BON,spill,kcfs,Spill,93.088
2013,29-May,BON,spill,kcfs,Spill,90.425
2013,30-May,BON,spill,kcfs,Spill,93.079
2013,31-May,BON,spill,kcfs,Spill,98.379
2013,1-Jun,BON,spill,kcfs,Spill,99.154
2013,20-Apr,JDA,spill,kcfs,Spill,67.583
2013,21-Apr,JDA,spill,kcfs,Spill,70.879
2013,22-Apr,JDA,spill,kcfs,Spill,75.217
2013,23-Apr,JDA,spill,kcfs,Spill,63.596
2013,24-Apr,JDA,spill,kcfs,Spill,65.229
2013,25-Apr,JDA,spill,kcfs,Spill,64.225
2013,26-Apr,JDA,spill,kcfs,Spill,66.092
2013,27-Apr,JDA,spill,kcfs,Spill,66.913
2013,28-Apr,JDA,spill,kcfs,Spill,66.083
2013,29-Apr,JDA,spill,kcfs,Spill,70.404
2013,30-Apr,JDA,spill,kcfs,Spill,92.129
2013,1-May,JDA,spill,kcfs,Spill,92.633
2013,2-May,JDA,spill,kcfs,Spill,69.529
2013,3-May,JDA,spill,kcfs,Spill,79.171
2013,4-May,JDA,spill,kcfs,Spill,91.867
2013,5-May,JDA,spill,kcfs,Spill,79.963
2013,6-May,JDA,spill,kcfs,Spill,66.513
2013,7-May,JDA,spill,kcfs,Spill,74.142
2013,8-May,JDA,spill,kcfs,Spill,108.496
2013,9-May,JDA,spill,kcfs,Spill,102.621
2013,10-May,JDA,spill,kcfs,Spill,120.933
2013,11-May,JDA,spill,kcfs,Spill,136.325
2013,12-May,JDA,spill,kcfs,Spill,137.05
2013,13-May,JDA,spill,kcfs,Spill,132.954
2013,14-May,JDA,spill,kcfs,Spill,139.938
2013,15-May,JDA,spill,kcfs,Spill,139.9
2013,16-May,JDA,spill,kcfs,Spill,136.917
2013,17-May,JDA,spill,kcfs,Spill,136.271
2013,18-May,JDA,spill,kcfs,Spill,133.292
2013,19-May,JDA,spill,kcfs,Spill,131.475
2013,20-May,JDA,spill,kcfs,Spill,144.254
2013,21-May,JDA,spill,kcfs,Spill,138.775
2013,22-May,JDA,spill,kcfs,Spill,93.6
2013,23-May,JDA,spill,kcfs,Spill,105.379
2013,24-May,JDA,spill,kcfs,Spill,116.796
2013,25-May,JDA,spill,kcfs,Spill,111.767
2013,26-May,JDA,spill,kcfs,Spill,89.838
2013,27-May,JDA,spill,kcfs,Spill,96.254
2013,28-May,JDA,spill,kcfs,Spill,118.296
2013,29-May,JDA,spill,kcfs,Spill,103.425
2013,30-May,JDA,spill,kcfs,Spill,75.842
2013,31-May,JDA,spill,kcfs,Spill,82.138
2013,1-Jun,JDA,spill,kcfs,Spill,98.471
2013,20-Apr,TDA,spill,kcfs,Spill,84.446
2013,21-Apr,TDA,spill,kcfs,Spill,86.858
2013,22-Apr,TDA,spill,kcfs,Spill,92.896
2013,23-Apr,TDA,spill,kcfs,Spill,80.271
2013,24-Apr,TDA,spill,kcfs,Spill,79.5
2013,25-Apr,TDA,spill,kcfs,Spill,78.133
2013,26-Apr,TDA,spill,kcfs,Spill,76.092
2013,27-Apr,TDA,spill,kcfs,Spill,76.213
2013,28-Apr,TDA,spill,kcfs,Spill,80.683
2013,29-Apr,TDA,spill,kcfs,Spill,81.225
2013,30-Apr,TDA,spill,kcfs,Spill,83.104
2013,1-May,TDA,spill,kcfs,Spill,91.013
2013,2-May,TDA,spill,kcfs,Spill,84.1
2013,3-May,TDA,spill,kcfs,Spill,90.404
2013,4-May,TDA,spill,kcfs,Spill,84.871
2013,5-May,TDA,spill,kcfs,Spill,78.575
2013,6-May,TDA,spill,kcfs,Spill,82.104
2013,7-May,TDA,spill,kcfs,Spill,89.046
2013,8-May,TDA,spill,kcfs,Spill,92.979
2013,9-May,TDA,spill,kcfs,Spill,98.508
2013,10-May,TDA,spill,kcfs,Spill,112.025
2013,11-May,TDA,spill,kcfs,Spill,119.642
2013,12-May,TDA,spill,kcfs,Spill,105.725
2013,13-May,TDA,spill,kcfs,Spill,104.475
2013,14-May,TDA,spill,kcfs,Spill,130.721
2013,15-May,TDA,spill,kcfs,Spill,125.746
2013,16-May,TDA,spill,kcfs,Spill,111.404
2013,17-May,TDA,spill,kcfs,Spill,111.333
2013,18-May,TDA,spill,kcfs,Spill,114.192
2013,19-May,TDA,spill,kcfs,Spill,117
2013,20-May,TDA,spill,kcfs,Spill,116.971
2013,21-May,TDA,spill,kcfs,Spill,108.913
2013,22-May,TDA,spill,kcfs,Spill,105.267
2013,23-May,TDA,spill,kcfs,Spill,118.858
2013,24-May,TDA,spill,kcfs,Spill,110.725
2013,25-May,TDA,spill,kcfs,Spill,110.063
2013,26-May,TDA,spill,kcfs,Spill,112.942
2013,27-May,TDA,spill,kcfs,Spill,112.096
2013,28-May,TDA,spill,kcfs,Spill,109.413
2013,29-May,TDA,spill,kcfs,Spill,102.863
2013,30-May,TDA,spill,kcfs,Spill,95.663
2013,31-May,TDA,spill,kcfs,Spill,96.079
2013,1-Jun,TDA,spill,kcfs,Spill,93.233
2012,20-Apr,BON,spill,kcfs,Spill,95.375
2012,21-Apr,BON,spill,kcfs,Spill,94.958
2012,22-Apr,BON,spill,kcfs,Spill,106.025
2012,23-Apr,BON,spill,kcfs,Spill,133.275
2012,24-Apr,BON,spill,kcfs,Spill,137.713
2012,25-Apr,BON,spill,kcfs,Spill,162.629
2012,26-Apr,BON,spill,kcfs,Spill,229.058
2012,27-Apr,BON,spill,kcfs,Spill,211.938
2012,28-Apr,BON,spill,kcfs,Spill,219.771
2012,29-Apr,BON,spill,kcfs,Spill,210.196
2012,30-Apr,BON,spill,kcfs,Spill,180.525
2012,1-May,BON,spill,kcfs,Spill,167.629
2012,2-May,BON,spill,kcfs,Spill,186.271
2012,3-May,BON,spill,kcfs,Spill,176.492
2012,4-May,BON,spill,kcfs,Spill,191.367
2012,5-May,BON,spill,kcfs,Spill,168.238
2012,6-May,BON,spill,kcfs,Spill,173.396
2012,7-May,BON,spill,kcfs,Spill,154.304
2012,8-May,BON,spill,kcfs,Spill,126.983
2012,9-May,BON,spill,kcfs,Spill,114.004
2012,10-May,BON,spill,kcfs,Spill,129.221
2012,11-May,BON,spill,kcfs,Spill,120.146
2012,12-May,BON,spill,kcfs,Spill,134.283
2012,13-May,BON,spill,kcfs,Spill,116.263
2012,14-May,BON,spill,kcfs,Spill,101.217
2012,15-May,BON,spill,kcfs,Spill,123.983
2012,16-May,BON,spill,kcfs,Spill,112.642
2012,17-May,BON,spill,kcfs,Spill,113.008
2012,18-May,BON,spill,kcfs,Spill,141.513
2012,19-May,BON,spill,kcfs,Spill,155.5
2012,20-May,BON,spill,kcfs,Spill,140.058
2012,21-May,BON,spill,kcfs,Spill,143.471
2012,22-May,BON,spill,kcfs,Spill,129.163
2012,23-May,BON,spill,kcfs,Spill,148.271
2012,24-May,BON,spill,kcfs,Spill,143.796
2012,25-May,BON,spill,kcfs,Spill,126.379
2012,26-May,BON,spill,kcfs,Spill,133.667
2012,27-May,BON,spill,kcfs,Spill,99.575
2012,28-May,BON,spill,kcfs,Spill,99.625
2012,29-May,BON,spill,kcfs,Spill,99.546
2012,30-May,BON,spill,kcfs,Spill,99.433
2012,31-May,BON,spill,kcfs,Spill,97.596
2012,1-Jun,BON,spill,kcfs,Spill,95.333
2012,20-Apr,JDA,spill,kcfs,Spill,110.721
2012,21-Apr,JDA,spill,kcfs,Spill,93.117
2012,22-Apr,JDA,spill,kcfs,Spill,97.575
2012,23-Apr,JDA,spill,kcfs,Spill,142.829
2012,24-Apr,JDA,spill,kcfs,Spill,151.942
2012,25-Apr,JDA,spill,kcfs,Spill,146.163
2012,26-Apr,JDA,spill,kcfs,Spill,157.871
2012,27-Apr,JDA,spill,kcfs,Spill,154.375
2012,28-Apr,JDA,spill,kcfs,Spill,159.204
2012,29-Apr,JDA,spill,kcfs,Spill,147.671
2012,30-Apr,JDA,spill,kcfs,Spill,145.517
2012,1-May,JDA,spill,kcfs,Spill,175.417
2012,2-May,JDA,spill,kcfs,Spill,176.825
2012,3-May,JDA,spill,kcfs,Spill,173.838
2012,4-May,JDA,spill,kcfs,Spill,166.017
2012,5-May,JDA,spill,kcfs,Spill,161.271
2012,6-May,JDA,spill,kcfs,Spill,152.404
2012,7-May,JDA,spill,kcfs,Spill,144.338
2012,8-May,JDA,spill,kcfs,Spill,131.763
2012,9-May,JDA,spill,kcfs,Spill,140.521
2012,10-May,JDA,spill,kcfs,Spill,137.438
2012,11-May,JDA,spill,kcfs,Spill,132.575
2012,12-May,JDA,spill,kcfs,Spill,109.854
2012,13-May,JDA,spill,kcfs,Spill,99.179
2012,14-May,JDA,spill,kcfs,Spill,118.754
2012,15-May,JDA,spill,kcfs,Spill,128.142
2012,16-May,JDA,spill,kcfs,Spill,102.413
2012,17-May,JDA,spill,kcfs,Spill,126.896
2012,18-May,JDA,spill,kcfs,Spill,148.733
2012,19-May,JDA,spill,kcfs,Spill,140.371
2012,20-May,JDA,spill,kcfs,Spill,118.875
2012,21-May,JDA,spill,kcfs,Spill,120.975
2012,22-May,JDA,spill,kcfs,Spill,136.879
2012,23-May,JDA,spill,kcfs,Spill,140.838
2012,24-May,JDA,spill,kcfs,Spill,132.617
2012,25-May,JDA,spill,kcfs,Spill,111.133
2012,26-May,JDA,spill,kcfs,Spill,131.963
2012,27-May,JDA,spill,kcfs,Spill,122.179
2012,28-May,JDA,spill,kcfs,Spill,94.596
2012,29-May,JDA,spill,kcfs,Spill,92.617
2012,30-May,JDA,spill,kcfs,Spill,124.204
2012,31-May,JDA,spill,kcfs,Spill,106.742
2012,1-Jun,JDA,spill,kcfs,Spill,83.879
2012,20-Apr,TDA,spill,kcfs,Spill,106.138
2012,21-Apr,TDA,spill,kcfs,Spill,100.342
2012,22-Apr,TDA,spill,kcfs,Spill,100.696
2012,23-Apr,TDA,spill,kcfs,Spill,120.133
2012,24-Apr,TDA,spill,kcfs,Spill,147.479
2012,25-Apr,TDA,spill,kcfs,Spill,196.683
2012,26-Apr,TDA,spill,kcfs,Spill,184.775
2012,27-Apr,TDA,spill,kcfs,Spill,149.946
2012,28-Apr,TDA,spill,kcfs,Spill,166.242
2012,29-Apr,TDA,spill,kcfs,Spill,140.288
2012,30-Apr,TDA,spill,kcfs,Spill,174.583
2012,1-May,TDA,spill,kcfs,Spill,204.15
2012,2-May,TDA,spill,kcfs,Spill,201.221
2012,3-May,TDA,spill,kcfs,Spill,196.446
2012,4-May,TDA,spill,kcfs,Spill,167.45
2012,5-May,TDA,spill,kcfs,Spill,161.217
2012,6-May,TDA,spill,kcfs,Spill,145.271
2012,7-May,TDA,spill,kcfs,Spill,145.621
2012,8-May,TDA,spill,kcfs,Spill,104.729
2012,9-May,TDA,spill,kcfs,Spill,163.488
2012,10-May,TDA,spill,kcfs,Spill,139.146
2012,11-May,TDA,spill,kcfs,Spill,110.742
2012,12-May,TDA,spill,kcfs,Spill,110.679
2012,13-May,TDA,spill,kcfs,Spill,99.663
2012,14-May,TDA,spill,kcfs,Spill,99.508
2012,15-May,TDA,spill,kcfs,Spill,95.233
2012,16-May,TDA,spill,kcfs,Spill,106.8
2012,17-May,TDA,spill,kcfs,Spill,139.3
2012,18-May,TDA,spill,kcfs,Spill,133.471
2012,19-May,TDA,spill,kcfs,Spill,134.742
2012,20-May,TDA,spill,kcfs,Spill,105.646
2012,21-May,TDA,spill,kcfs,Spill,98.483
2012,22-May,TDA,spill,kcfs,Spill,113.325
2012,23-May,TDA,spill,kcfs,Spill,149.529
2012,24-May,TDA,spill,kcfs,Spill,121.175
2012,25-May,TDA,spill,kcfs,Spill,111.225
2012,26-May,TDA,spill,kcfs,Spill,111.992
2012,27-May,TDA,spill,kcfs,Spill,114.404
2012,28-May,TDA,spill,kcfs,Spill,119.579
2012,29-May,TDA,spill,kcfs,Spill,108.833
2012,30-May,TDA,spill,kcfs,Spill,119.15
2012,31-May,TDA,spill,kcfs,Spill,105.108
2012,1-Jun,TDA,spill,kcfs,Spill,104.063
2011,20-Apr,BON,spill,kcfs,Spill,99.579
2011,21-Apr,BON,spill,kcfs,Spill,99.821
2011,22-Apr,BON,spill,kcfs,Spill,99.754
2011,23-Apr,BON,spill,kcfs,Spill,99.675
2011,24-Apr,BON,spill,kcfs,Spill,99.617
2011,25-Apr,BON,spill,kcfs,Spill,99.633
2011,26-Apr,BON,spill,kcfs,Spill,99.679
2011,27-Apr,BON,spill,kcfs,Spill,99.667
2011,28-Apr,BON,spill,kcfs,Spill,99.767
2011,29-Apr,BON,spill,kcfs,Spill,99.471
2011,30-Apr,BON,spill,kcfs,Spill,99.554
2011,1-May,BON,spill,kcfs,Spill,99.579
2011,2-May,BON,spill,kcfs,Spill,99.592
2011,3-May,BON,spill,kcfs,Spill,99.625
2011,4-May,BON,spill,kcfs,Spill,99.525
2011,5-May,BON,spill,kcfs,Spill,99.346
2011,6-May,BON,spill,kcfs,Spill,99.163
2011,7-May,BON,spill,kcfs,Spill,99.646
2011,8-May,BON,spill,kcfs,Spill,99.617
2011,9-May,BON,spill,kcfs,Spill,99.471
2011,10-May,BON,spill,kcfs,Spill,99.513
2011,11-May,BON,spill,kcfs,Spill,99.742
2011,12-May,BON,spill,kcfs,Spill,99.596
2011,13-May,BON,spill,kcfs,Spill,102.917
2011,14-May,BON,spill,kcfs,Spill,129.2
2011,15-May,BON,spill,kcfs,Spill,155.954
2011,16-May,BON,spill,kcfs,Spill,214.721
2011,17-May,BON,spill,kcfs,Spill,234.729
2011,18-May,BON,spill,kcfs,Spill,241.338
2011,19-May,BON,spill,kcfs,Spill,248.95
2011,20-May,BON,spill,kcfs,Spill,253.879
2011,21-May,BON,spill,kcfs,Spill,258.571
2011,22-May,BON,spill,kcfs,Spill,254.629
2011,23-May,BON,spill,kcfs,Spill,265.242
2011,24-May,BON,spill,kcfs,Spill,268.675
2011,25-May,BON,spill,kcfs,Spill,275.225
2011,26-May,BON,spill,kcfs,Spill,274.4
2011,27-May,BON,spill,kcfs,Spill,280.142
2011,28-May,BON,spill,kcfs,Spill,275.008
2011,29-May,BON,spill,kcfs,Spill,283.463
2011,30-May,BON,spill,kcfs,Spill,293.254
2011,31-May,BON,spill,kcfs,Spill,292.946
2011,1-Jun,BON,spill,kcfs,Spill,289.846
2011,20-Apr,JDA,spill,kcfs,Spill,84.229
2011,21-Apr,JDA,spill,kcfs,Spill,84.967
2011,22-Apr,JDA,spill,kcfs,Spill,88.238
2011,23-Apr,JDA,spill,kcfs,Spill,78.788
2011,24-Apr,JDA,spill,kcfs,Spill,76.929
2011,25-Apr,JDA,spill,kcfs,Spill,79.375
2011,26-Apr,JDA,spill,kcfs,Spill,74.408
2011,27-Apr,JDA,spill,kcfs,Spill,85.5
2011,28-Apr,JDA,spill,kcfs,Spill,107.913
2011,29-Apr,JDA,spill,kcfs,Spill,91.571
2011,30-Apr,JDA,spill,kcfs,Spill,69.038
2011,1-May,JDA,spill,kcfs,Spill,84.438
2011,2-May,JDA,spill,kcfs,Spill,100.192
2011,3-May,JDA,spill,kcfs,Spill,99.2
2011,4-May,JDA,spill,kcfs,Spill,78.65
2011,5-May,JDA,spill,kcfs,Spill,77.275
2011,6-May,JDA,spill,kcfs,Spill,103.896
2011,7-May,JDA,spill,kcfs,Spill,93.663
2011,8-May,JDA,spill,kcfs,Spill,75.092
2011,9-May,JDA,spill,kcfs,Spill,88.921
2011,10-May,JDA,spill,kcfs,Spill,117.558
2011,11-May,JDA,spill,kcfs,Spill,98.104
2011,12-May,JDA,spill,kcfs,Spill,88.221
2011,13-May,JDA,spill,kcfs,Spill,103.679
2011,14-May,JDA,spill,kcfs,Spill,105.308
2011,15-May,JDA,spill,kcfs,Spill,122.604
2011,16-May,JDA,spill,kcfs,Spill,148.671
2011,17-May,JDA,spill,kcfs,Spill,170.221
2011,18-May,JDA,spill,kcfs,Spill,187.058
2011,19-May,JDA,spill,kcfs,Spill,201.525
2011,20-May,JDA,spill,kcfs,Spill,186.879
2011,21-May,JDA,spill,kcfs,Spill,194.708
2011,22-May,JDA,spill,kcfs,Spill,193.796
2011,23-May,JDA,spill,kcfs,Spill,214.896
2011,24-May,JDA,spill,kcfs,Spill,219.983
2011,25-May,JDA,spill,kcfs,Spill,200.163
2011,26-May,JDA,spill,kcfs,Spill,205.654
2011,27-May,JDA,spill,kcfs,Spill,217.346
2011,28-May,JDA,spill,kcfs,Spill,223.304
2011,29-May,JDA,spill,kcfs,Spill,236.55
2011,30-May,JDA,spill,kcfs,Spill,233.621
2011,31-May,JDA,spill,kcfs,Spill,234.975
2011,1-Jun,JDA,spill,kcfs,Spill,235.721
2011,20-Apr,TDA,spill,kcfs,Spill,108.471
2011,21-Apr,TDA,spill,kcfs,Spill,108.088
2011,22-Apr,TDA,spill,kcfs,Spill,113.146
2011,23-Apr,TDA,spill,kcfs,Spill,102.292
2011,24-Apr,TDA,spill,kcfs,Spill,97.463
2011,25-Apr,TDA,spill,kcfs,Spill,101.296
2011,26-Apr,TDA,spill,kcfs,Spill,93.954
2011,27-Apr,TDA,spill,kcfs,Spill,104.729
2011,28-Apr,TDA,spill,kcfs,Spill,103.308
2011,29-Apr,TDA,spill,kcfs,Spill,90.517
2011,30-Apr,TDA,spill,kcfs,Spill,87.829
2011,1-May,TDA,spill,kcfs,Spill,102.742
2011,2-May,TDA,spill,kcfs,Spill,96.721
2011,3-May,TDA,spill,kcfs,Spill,98.742
2011,4-May,TDA,spill,kcfs,Spill,99.879
2011,5-May,TDA,spill,kcfs,Spill,92.104
2011,6-May,TDA,spill,kcfs,Spill,102.017
2011,7-May,TDA,spill,kcfs,Spill,92.338
2011,8-May,TDA,spill,kcfs,Spill,95.55
